model_id,paper_title,authors,year,journal_or_series,doi,source_id,paper_slug,mineru_match_status,mineru_match_score,mineru_run_ids,primary_source_title,model_title_match_score,model_match_notes,derivation_en_path,derivation_zh_path,derivation_zh_source_file,source_manifest_path,extraction_notes_path,worker_report_path,derivation_en_sha256,derivation_zh_sha256,en_f_reference_count,zh_f_reference_count,unique_f_equation_count,f_reference_sequence_match,en_has_eight_sections,zh_has_eight_sections,archive_status,formula_quality,steady_state_quality,needs_human_review,runtime_validation_performed,source_markdown_storage,primary_full_md_repo,primary_full_md_repo_relpath,primary_full_md_sha256,raw_pdf_repo,raw_pdf_repo_relpath,raw_pdf_sha256
US_LWY13,Fiscal foresight and information flows,"Leeper, Eric M.; Walker, Todd B.; Yang, S.-C. Susan",2013,"Econometrica 81 (3), 1115-1145",10.3982/ecta8337,us_lwy13__fiscal_foresight_and_information_flows__08be5b79,us_lwy13__fiscal_foresight_and_information_flows,matched,1.0000,08be5b79-79b4-4766-9f0f-a6041e440287,Fiscal foresight and information flows,1.0000,,mmb-paper-derivations/derivations/US_LWY13/US_LWY13_derivation.en.md,mmb-paper-derivations/derivations/US_LWY13/US_LWY13_derivation.zh.md,US_LWY13_derivation.zh.md,mmb-paper-derivations/derivations/US_LWY13/source_manifest.json,mmb-paper-derivations/derivations/US_LWY13/extraction_notes.md,mmb-paper-derivations/derivations/US_LWY13/worker_report.json,db303d96116f1387722271d1281c76a7d7b4f0963398342abe03d9ad1b3859a3,f7a2a3d5d49a33b18898d815db642489d6bed13567f544c1a2f8efa5fd938344,92,92,35,true,true,true,needs_review,needs_review,implementation_cross_check_only,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_lwy13__fiscal_foresight_and_information_flows__08be5b79/full.md,1f38cd03ab5c83b0a94506ba2a35b9b8408bde0fee879b99910c34457c13a099,dsge-evaluation,raw/mmb_papers/Fiscal foresight and information flows.pdf,193702e55f74c02ef9793c9c28467b325fe45d7dd433601c61b5317a95fa1a24
US_MI07,"Expectations, learning and macroeconomic persistence","Milani, Fabio",2007,"Journal of Monetary Economics 54 (7), pp. 2065-2082",10.1016/j.jmoneco.2006.11.007,us_mi07_us_mi07al__expectations_learning_and_macroeconomic_persistence__96c7b552,us_mi07_us_mi07al__expectations_learning_and_macroeconomic_persistence,matched,1.0000,96c7b552-f323-4c77-b04e-1dad71a48152,"Expectations, learning and macroeconomic persistence",1.0000,,mmb-paper-derivations/derivations/US_MI07/US_MI07_derivation.en.md,mmb-paper-derivations/derivations/US_MI07/US_MI07_derivation.zh.md,US_MI07_derivation.zh.md,mmb-paper-derivations/derivations/US_MI07/source_manifest.json,mmb-paper-derivations/derivations/US_MI07/extraction_notes.md,mmb-paper-derivations/derivations/US_MI07/worker_report.json,37b55f3b993c9293b910d84e1b43faf5c59003f22999f5538259f76e43732c14,ac1625fba52f3568c893372efc36a9f89aa03872f298cf3d335daad3f555aaa6,73,73,13,true,true,true,needs_review,needs_review,linear_zero_steady_state_with_belief_steady_state_deferred,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_mi07_us_mi07al__expectations_learning_and_macroeconomic_persistence__96c7b552/full.md,0fe66f47070cf33ea3119afa34d3579adba037ea6a3040b78fb16ba678983a5f,dsge-evaluation,"raw/mmb_papers/Expectations, learning and macroeconomic persistence.pdf",d3e14730fb672abf14fd82d9a3a8a3b9cc902418328e5cc926c2e937b5b814de
US_MI07AL,"Expectations, learning and macroeconomic persistence","Milani, Fabio",2007,"Journal of Monetary Economics 54 (7), pp. 2065-2082",10.1016/j.jmoneco.2006.11.007,us_mi07_us_mi07al__expectations_learning_and_macroeconomic_persistence__96c7b552,us_mi07_us_mi07al__expectations_learning_and_macroeconomic_persistence,matched,1.0000,96c7b552-f323-4c77-b04e-1dad71a48152,"Expectations, learning and macroeconomic persistence",1.0000,,mmb-paper-derivations/derivations/US_MI07AL/US_MI07AL_derivation.en.md,mmb-paper-derivations/derivations/US_MI07AL/US_MI07AL_derivation.zh.md,US_MI07AL_derivation.zh.md,mmb-paper-derivations/derivations/US_MI07AL/source_manifest.json,mmb-paper-derivations/derivations/US_MI07AL/extraction_notes.md,mmb-paper-derivations/derivations/US_MI07AL/worker_report.json,c1d7bea05d77dd39656866ce17761c1b74f4158a0b85cf8cfd423c4d150c5723,1f8e7a6b88db102b03ac69b715bc6e2b1a987cf83ac106acf8ffed64586e7277,62,62,12,true,true,true,needs_review,first_pass_needs_review,log_linear_zero_deviation_steady_state,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_mi07_us_mi07al__expectations_learning_and_macroeconomic_persistence__96c7b552/full.md,0fe66f47070cf33ea3119afa34d3579adba037ea6a3040b78fb16ba678983a5f,dsge-evaluation,"raw/mmb_papers/Expectations, learning and macroeconomic persistence.pdf",d3e14730fb672abf14fd82d9a3a8a3b9cc902418328e5cc926c2e937b5b814de
US_MR07,Sticky information in general equilibrium.,"Mankiw, N. Gregory; Reis, Robert",2007,"Journal of the European Economic Association 5(2-3), pp. 603-613",10.1162/jeea.2007.5.2-3.603,us_mr07__sticky_information_in_general_equilibrium__3f559c99,us_mr07__sticky_information_in_general_equilibrium,matched,1.0000,3f559c99-dfd4-40c1-b9fd-b80e8a640866,Sticky information in general equilibrium.,1.0000,,mmb-paper-derivations/derivations/US_MR07/US_MR07_derivation.en.md,mmb-paper-derivations/derivations/US_MR07/US_MR07_derivation.zh.md,US_MR07_derivation.zh.md,mmb-paper-derivations/derivations/US_MR07/source_manifest.json,mmb-paper-derivations/derivations/US_MR07/extraction_notes.md,mmb-paper-derivations/derivations/US_MR07/worker_report.json,8f4820a408d6d7926087317ecc88adda1893fe27d5aab14154ed81b597716d05,b6e9c5540c53c21a75cdd5e364e943d6267db8a3b89c4cf6968e3348061d1e8e,62,62,13,true,true,true,needs_review,first_pass_markdown_reduced_form_equations_legible_appendix_missing,linear_zero_steady_state_recorded,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_mr07__sticky_information_in_general_equilibrium__3f559c99/full.md,e47f7cde951f3ac1189874ab3a2c3d64a20285bbeae1175049f71f2d54e6b2e5,dsge-evaluation,raw/mmb_papers/Sticky information in general equilibrium..pdf,cc88148db7ae7d882fb487ef2c5f2fcc57c2388e353aa8ccf6115a28705890bd
US_OR03,The quest for prosperity without inflation,"Orphanides, Athanasios ",2003,"Journal of Monetary Economics 50, pp. 633-663",10.1016/s0304-3932(03)00028-x,us_or03__the_quest_for_prosperity_without_inflation__1b77d67e,us_or03__the_quest_for_prosperity_without_inflation,matched,1.0000,1b77d67e-d401-47aa-a35f-01c0f384fdfc,The quest for prosperity without inflation,1.0000,,mmb-paper-derivations/derivations/US_OR03/US_OR03_derivation.en.md,mmb-paper-derivations/derivations/US_OR03/US_OR03_derivation.zh.md,US_OR03_derivation.zh.md,mmb-paper-derivations/derivations/US_OR03/source_manifest.json,mmb-paper-derivations/derivations/US_OR03/extraction_notes.md,mmb-paper-derivations/derivations/US_OR03/worker_report.json,3de9e6f67930f49682487d1b809363338edfabd3264056ed8535e253979728a5,b78c0e24f371bb7e77c917e92122b736c6d26cdd8b78907f2addd2c3b5b92c5b,32,32,14,true,true,true,needs_review,needs_review,linear_constant_steady_state_needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_or03__the_quest_for_prosperity_without_inflation__1b77d67e/full.md,d2a3619fe6482c4304213bebc4c5a3279c6261933535b39c25ae4b621a54153f,dsge-evaluation,raw/mmb_papers/The quest for prosperity without inflation.pdf,e6d8c4db8a35e7c53145079495e224f6c4a9e0109e1e45dd47826a8e08b54926
US_PM08,A small quarterly projection model of the US economy,"Carabenciov, Ioan; Ermolaev, Igor; Freedman, Charles; Juillard, Michel; Kamenik, Ondrej",2008,IMF Working Paper 08/278,10.5089/9781451871364.001,gpm6_imf13_us_pm08_us_pm08fl__a_small_quarterly_projection_model_of_the_us_economy__a2e8676b,gpm6_imf13_us_pm08_us_pm08fl__a_small_quarterly_projection_model_of_the_us_economy,matched,1.0000,a2e8676b-943b-4810-bcb5-d716951a7fa4; 86500816-7954-4f67-b157-79058ffc0fde,A small quarterly projection model of the US economy,1.0000,,mmb-paper-derivations/derivations/US_PM08/US_PM08_derivation.en.md,mmb-paper-derivations/derivations/US_PM08/US_PM08_derivation.zh.md,US_PM08_derivation.zh.md,mmb-paper-derivations/derivations/US_PM08/source_manifest.json,mmb-paper-derivations/derivations/US_PM08/extraction_notes.md,mmb-paper-derivations/derivations/US_PM08/worker_report.json,05e8861b7087ac957303d3e62c03eb9e3fec9e20bc01f9ae83dfd18802b4b1c4,a71e0b8f1975a7cb8637aecee0e7aa7e946f38ce3eb8c29fb5f7829d076f7f10,68,68,21,true,true,true,needs_review,needs_review,stationary_gap_mapping_partial,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/gpm6_imf13_us_pm08_us_pm08fl__a_small_quarterly_projection_model_of_the_us_economy__a2e8676b/full.md,678667ba943ffde92ce650faae292b6e348886ea2fc504ab20b9cf1544b987d6,dsge-evaluation,raw/mmb_papers/A small quarterly projection model of the US economy.pdf,fca7f36de0799f0fb9fe8996c5f08bf73a2855b8e8a602f341644786115863d5
US_PM08fl,A small quarterly projection model of the US economy,"Carabenciov, Ioan; Ermolaev, Igor; Freedman, Charles; Juillard, Michel; Kamenik, Ondrej",2008,IMF Working Paper 08/278,10.5089/9781451871364.001,gpm6_imf13_us_pm08_us_pm08fl__a_small_quarterly_projection_model_of_the_us_economy__a2e8676b,gpm6_imf13_us_pm08_us_pm08fl__a_small_quarterly_projection_model_of_the_us_economy,matched,1.0000,a2e8676b-943b-4810-bcb5-d716951a7fa4; 86500816-7954-4f67-b157-79058ffc0fde,A small quarterly projection model of the US economy,1.0000,,mmb-paper-derivations/derivations/US_PM08fl/US_PM08fl_derivation.en.md,mmb-paper-derivations/derivations/US_PM08fl/US_PM08fl_derivation.zh.md,US_PM08fl_derivation.zh.md,mmb-paper-derivations/derivations/US_PM08fl/source_manifest.json,mmb-paper-derivations/derivations/US_PM08fl/extraction_notes.md,mmb-paper-derivations/derivations/US_PM08fl/worker_report.json,666bde65b4adb7238f687e64d5b8caad43a0a8677c57b69328e79e0caebcb03c,4ca0256319f74e51bc3c6604ae114e67c0451105c96457fc4a542648ea89300e,68,68,18,true,true,true,needs_review,needs_review,linear_stationarized_zero_gap_steady_state_only,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/gpm6_imf13_us_pm08_us_pm08fl__a_small_quarterly_projection_model_of_the_us_economy__a2e8676b/full.md,678667ba943ffde92ce650faae292b6e348886ea2fc504ab20b9cf1544b987d6,dsge-evaluation,raw/mmb_papers/A small quarterly projection model of the US economy.pdf,fca7f36de0799f0fb9fe8996c5f08bf73a2855b8e8a602f341644786115863d5
US_PV15,Financial frictions and the extensive margin of activity,"Poutineau, Jean-Christophe; Vermandel, Gauthier",2015,"Research in Economics, 69(4), 525-554",10.1016/j.rie.2015.09.005,us_pv15__financial_frictions_and_the_extensive_margin_of_activity__03a51d35,us_pv15__financial_frictions_and_the_extensive_margin_of_activity,matched,1.0000,03a51d35-6914-42f0-b0e5-9d7f3e6fe7cb,Financial frictions and the extensive margin of activity,1.0000,,mmb-paper-derivations/derivations/US_PV15/US_PV15_derivation.en.md,mmb-paper-derivations/derivations/US_PV15/US_PV15_derivation.zh.md,US_PV15_derivation.zh.md,mmb-paper-derivations/derivations/US_PV15/source_manifest.json,mmb-paper-derivations/derivations/US_PV15/extraction_notes.md,mmb-paper-derivations/derivations/US_PV15/worker_report.json,cc2063326d498a249020477e96ade07b6a25a6437cd88df9a1b03327c0a79bb1,c5feeadb57bff22d9489b83982adadeb76450161331b18e33a4ea2162d9544f3,102,102,46,true,true,true,needs_review,needs_review,needs_review,True,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_pv15__financial_frictions_and_the_extensive_margin_of_activity__03a51d35/full.md,2b03f96cf4d12ac2e7640c6dcf5333c1815ae944e8ca6a65f9aa7b334e109d24,dsge-evaluation,raw/mmb_papers/Financial frictions and the extensive margin of activity.pdf,de5115062b57b7046c5f81bd5aa2dcbb12b15dde60e62a92fecd4da9872f0e80
US_RA07,Does inflation increase after a monetary policy tightening? Answers based on a estimated DSGE model,"Rabanal, Pau",2007,"Journal of Economic Dynamics & Control 31(3), pp. 906-937",10.1016/j.jedc.2006.01.008,us_ra07__does_inflation_increase_after_a_monetary_policy_tightening_answers_based__122db070,us_ra07__does_inflation_increase_after_a_monetary_policy_tightening_answers_based,matched,1.0000,122db070-6070-43ad-b3b7-e287547595b7,Does inflation increase after a monetary policy tightening? Answers based on a estimated DSGE model,1.0000,,mmb-paper-derivations/derivations/US_RA07/US_RA07_derivation.en.md,mmb-paper-derivations/derivations/US_RA07/US_RA07_derivation.zh.md,US_RA07_derivation.zh.md,mmb-paper-derivations/derivations/US_RA07/source_manifest.json,mmb-paper-derivations/derivations/US_RA07/extraction_notes.md,mmb-paper-derivations/derivations/US_RA07/worker_report.json,458726ff1930fb1308ea16477c1a04226f6dde385f1c996f9e14ffea646a6b92,023c5c195f058960a6f809829be12f55ba794dab22810ca05c5e0308e10ff43f,95,95,15,true,true,true,needs_review,needs_review,model_linear_zero_deviation_steady_state,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_ra07__does_inflation_increase_after_a_monetary_policy_tightening_answers_based__122db070/full.md,7fb830fae01f7f3f7bd19274eb919a69fc42b8c485f27883d12e94b0f7d713dc,dsge-evaluation,raw/mmb_papers/Does inflation increase after a monetary policy tightening? Answers based on a estimated DSGE model.pdf,97dd8e56b42d9fc5e427eafb4d75163916a18722c9ada7aba7b83121048aceaa
US_RE09,A sticky-information general-equilibrium model for policy analysis,"Reis, Robert",2009,"Tech. rep., National Bureau of Economic Research",10.3386/w14732,us_re09__a_sticky_information_general_equilibrium_model_for_policy_analysis__492aea55,us_re09__a_sticky_information_general_equilibrium_model_for_policy_analysis,matched,1.0000,492aea55-9354-4de9-8fa4-511711f2fb43; e6aa6b2a-832e-444a-901b-63989725cfe7,A sticky-information general-equilibrium model for policy analysis,1.0000,,mmb-paper-derivations/derivations/US_RE09/US_RE09_derivation.en.md,mmb-paper-derivations/derivations/US_RE09/US_RE09_derivation.zh.md,US_RE09_derivation.zh.md,mmb-paper-derivations/derivations/US_RE09/source_manifest.json,mmb-paper-derivations/derivations/US_RE09/extraction_notes.md,mmb-paper-derivations/derivations/US_RE09/worker_report.json,e64775752ddcf05e311c1556f19a3f4b4cf601533ef9de1740526e1ea9c5dc97,3ed27ea436ba5546b7c1ed7aa7eea9e9fe0070fbef5858cc9953650e2c8882f7,78,78,20,true,true,true,needs_review,needs_review,needs_review,True,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_re09__a_sticky_information_general_equilibrium_model_for_policy_analysis__492aea55/full.md,ed51d1198f9b3bd63659d6e0d52116ce6799e9a3056d75d3f17afdd46c1dc682,dsge-evaluation,raw/mmb_papers/A sticky-information general-equilibrium model for policy analysis.pdf,ee6e957aa57a11b0f722510dbbdc20b2e16e0fa055d4be190f4ace8f4a5719fa
US_RS99,Policy rules for inflation targeting,"Rudebusch, Glenn; Svennson, Lars E.O.",1999,"Journal of Economic Dynamics & Control 32, pp. 2512-2535",10.3386/w6512,us_rs99__policy_rules_for_inflation_targeting__d61abd68,us_rs99__policy_rules_for_inflation_targeting,matched,1.0000,d61abd68-0095-43ac-84b0-e97284c3d016,Policy rules for inflation targeting   ,1.0000,,mmb-paper-derivations/derivations/US_RS99/US_RS99_derivation.en.md,mmb-paper-derivations/derivations/US_RS99/US_RS99_derivation.zh.md,US_RS99_derivation.zh.md,mmb-paper-derivations/derivations/US_RS99/source_manifest.json,mmb-paper-derivations/derivations/US_RS99/extraction_notes.md,mmb-paper-derivations/derivations/US_RS99/worker_report.json,b3f7d730787536018f0fd4112a051d1efc1141af98873ba7d45e13543ccbf9ca,84a3a04d62ca0af8bd9bb6759a16ed490e2ec894148b3b5361de4a6dcc98ff73,19,19,7,true,true,true,needs_review,needs_review,linear_zero_steady_state,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_rs99__policy_rules_for_inflation_targeting__d61abd68/full.md,87e07f7a668232b817925f1059d25cbdc9d5ca95554d6dcea537901c754fe64f,dsge-evaluation,raw/mmb_papers/Policy rules for inflation targeting   .pdf,be98f046c7ae1cc0612046e0455fe0c6823bbe595943459149edbc2e5e61607b
US_SW07,Shocks and frictions in US business cycles: A bayesian DSGE approach,"Smets, Frank; Wouters, Rafael",2007,"The American Economic Review 97(3), pp. 586-606",10.1257/aer.97.3.586,us_sw07__shocks_and_frictions_in_us_business_cycles_a_bayesian_dsge_approach__5e0f76f1,us_sw07__shocks_and_frictions_in_us_business_cycles_a_bayesian_dsge_approach,matched,1.0000,5e0f76f1-4e27-42f4-a462-a8450da74291; 48fb6706-35b0-46d6-acb0-146b9a64a287; 0c007cbe-2448-4e05-bdfb-aee686d57575,2007-shocks-and-frictions-in-us-business-cycles-a-bayesian-dsge-approach,1.0000,,mmb-paper-derivations/derivations/US_SW07/US_SW07_derivation.en.md,mmb-paper-derivations/derivations/US_SW07/US_SW07_derivation.zh.md,US_SW07_derivation.md,mmb-paper-derivations/derivations/US_SW07/source_manifest.json,mmb-paper-derivations/derivations/US_SW07/extraction_notes.md,,bf4562cbb0253a3997e73eb937e5a4149c92ad98681ab28986fa8aab9e5b09ab,c56dd94948c3c4db6d6cc3cd8aed3d13a39437722bcdcc86be10513a9fb2ee0c,124,124,25,true,true,true,needs_review,draft_from_full_text_plus_appendix_normalization; Kimball and wage FOCs need TeX audit,linearized_steady_state_zero_plus_underlying_balanced_growth_identities,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_sw07__shocks_and_frictions_in_us_business_cycles_a_bayesian_dsge_approach__5e0f76f1/full.md,9177fc045988456eb5c39752c6c96222ca5f31aca0e7e248233e3bf90fe37a0d,dsge-evaluation,raw/mmb_papers/2007-shocks-and-frictions-in-us-business-cycles-a-bayesian-dsge-approach.pdf,95824c51e219cb266f099203f237915e2f03abb3710731995a5e94904f71c6d5
US_SW07AL,Learning in an estimated medium-scale DSGE model,"Slobodyan, Sergey; Wouters, Rafael",2012,"Journal of Economic Dynamics and Control 36 (1), pp. 26-46",10.1016/j.jedc.2011.01.016,us_sw07al__learning_in_an_estimated_medium_scale_dsge_model__4c268cb2,us_sw07al__learning_in_an_estimated_medium_scale_dsge_model,matched,1.0000,4c268cb2-b0b4-4ab9-a228-2865f065d4b0,Learning in an estimated medium-scale DSGE model,1.0000,,mmb-paper-derivations/derivations/US_SW07AL/US_SW07AL_derivation.en.md,mmb-paper-derivations/derivations/US_SW07AL/US_SW07AL_derivation.zh.md,US_SW07AL_derivation.zh.md,mmb-paper-derivations/derivations/US_SW07AL/source_manifest.json,mmb-paper-derivations/derivations/US_SW07AL/extraction_notes.md,mmb-paper-derivations/derivations/US_SW07AL/worker_report.json,772fa6775880aa7aff922700ced3f5485c6e23d4720051a4e03377a8c9990f1b,2342ca10e59f3dab1eb4dacf762ed273c87b49c7e47700b9fc79b55b7b0af5c3,125,125,22,true,true,true,needs_review,needs_review,needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_sw07al__learning_in_an_estimated_medium_scale_dsge_model__4c268cb2/full.md,340932d4d04269455a6a543c792f99f524df70f9a4e19b2429e69ead2781e94b,dsge-evaluation,raw/mmb_papers/Learning in an estimated medium-scale DSGE model.pdf,b34f583c46e02d71bb87c150efedaf742ee3bddd9c33f5f35e4e9bc4f7ec5565
US_VGMP15,The effects of oil price shocks in a new-Keynesian framework with capital accumulation,"Vásconez, José; Giraud, Gaël; Mc Isaac, François; Pham, Frédéric",2015,"Energy Policy, Vol. 86, pp. 844–854",10.1016/j.enpol.2015.04.016,us_vgmp15__the_effects_of_oil_price_shocks_in_a_new_keynesian_framework_with_capita__b2b0e207,us_vgmp15__the_effects_of_oil_price_shocks_in_a_new_keynesian_framework_with_capita,matched,1.0000,b2b0e207-e340-4f17-b943-ca1a06573024,The effects of oil price shocks in a new-Keynesian framework with capital accumulation,1.0000,,mmb-paper-derivations/derivations/US_VGMP15/US_VGMP15_derivation.en.md,mmb-paper-derivations/derivations/US_VGMP15/US_VGMP15_derivation.zh.md,US_VGMP15_derivation.zh.md,mmb-paper-derivations/derivations/US_VGMP15/source_manifest.json,mmb-paper-derivations/derivations/US_VGMP15/extraction_notes.md,mmb-paper-derivations/derivations/US_VGMP15/worker_report.json,85279c082708596b3df332154d32630af30bcb6c84df6ed6e2169327d8870313,62d2b4377c7161a28ae4c52e6b3fe19aab1cc442b3d1b51e426adf05ca1f3d47,101,101,23,true,true,true,needs_review,needs_review,partial_source_only,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_vgmp15__the_effects_of_oil_price_shocks_in_a_new_keynesian_framework_with_capita__b2b0e207/full.md,9c6b1331d05eef074855b24da5d1625ddd6e8cbcffbb29b33238246070c19ca6,dsge-evaluation,raw/mmb_papers/The effects of oil price shocks in a new-Keynesian framework with capital accumulation.pdf,eddfa827d20c8700e447e4cb194b11f65c5e8480fcfd9f37c1611bf5cc5c30ce
US_VI16bgg,Financial frictions in the Euro Area and the United States: a Bayesian assessment,"Villa, Stefania",2016,"Macroeconomic Dynamics, 20(05), pp. 1313-1340.",10.1017/s1365100514000881,ea_vi16bgg_ea_vi16gk_us_vi16bgg_us_vi16gk__financial_frictions_in_the_euro_area_and_the_united_states_a_bayesian_as__ed2f2b1d,ea_vi16bgg_ea_vi16gk_us_vi16bgg_us_vi16gk__financial_frictions_in_the_euro_area_and_the_united_states_a_bayesian_as,matched,1.0000,ed2f2b1d-60d9-4da9-a9c6-b57af3b7e740,Financial frictions in the Euro Area and the United States- a Bayesian assessment,1.0000,,mmb-paper-derivations/derivations/US_VI16bgg/US_VI16bgg_derivation.en.md,mmb-paper-derivations/derivations/US_VI16bgg/US_VI16bgg_derivation.zh.md,US_VI16bgg_derivation.zh.md,mmb-paper-derivations/derivations/US_VI16bgg/source_manifest.json,mmb-paper-derivations/derivations/US_VI16bgg/extraction_notes.md,mmb-paper-derivations/derivations/US_VI16bgg/worker_report.json,f3a3ec589a04face8ca3a4ddfef37896caf99c645ff39896febfff7cba4d0ae2,27494a304b8ed2c932c1b1b74378fd416779ce776dd774eab0932d68602dc788,110,110,23,true,true,true,needs_review,needs_review,partial_from_linear_model_and_implementation_cross_check,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/ea_vi16bgg_ea_vi16gk_us_vi16bgg_us_vi16gk__financial_frictions_in_the_euro_area_and_the_united_states_a_bayesian_as__ed2f2b1d/full.md,24af116f5329907e2309f8c7a279c7bbce95b61ea5533508968043be38c019df,dsge-evaluation,raw/mmb_papers/Financial frictions in the Euro Area and the United States- a Bayesian assessment.pdf,dcef1c6973bb0685bbdd2c711afeb60e3199b269ceef8dd01f08882d89b2685f
